subjectid|activityid|variable|meanvalue
21|Walking Upstairs|fbodyaccjerkmeanx|-0.436839580425532
22|Walking Upstairs|fbodyaccjerkmeanx|-0.0382449785166667
23|Walking Upstairs|fbodyaccjerkmeanx|-0.365642513176471
24|Walking Upstairs|fbodyaccjerkmeanx|-0.515644617288136
25|Walking Upstairs|fbodyaccjerkmeanx|-0.668208156461538
26|Walking Upstairs|fbodyaccjerkmeanx|-0.304540556345455
27|Walking Upstairs|fbodyaccjerkmeanx|-0.50311385627451
28|Walking Upstairs|fbodyaccjerkmeanx|-0.318866730039216
29|Walking Upstairs|fbodyaccjerkmeanx|-0.225067771046939
30|Walking Upstairs|fbodyaccjerkmeanx|-0.55067842
1|Laying|fbodyaccjerkmeany|-0.9224626098
2|Laying|fbodyaccjerkmeany|-0.982768250416667
3|Laying|fbodyaccjerkmeany|-0.968752113709677
4|Laying|fbodyaccjerkmeany|-0.943969987222222
5|Laying|fbodyaccjerkmeany|-0.965328566153846
6|Laying|fbodyaccjerkmeany|-0.936043420175439
7|Laying|fbodyaccjerkmeany|-0.972531648846154
8|Laying|fbodyaccjerkmeany|-0.975877437407407
9|Laying|fbodyaccjerkmeany|-0.9640828062
10|Laying|fbodyaccjerkmeany|-0.968039173793103
11|Laying|fbodyaccjerkmeany|-0.973882496666667
12|Laying|fbodyaccjerkmeany|-0.963223332
13|Laying|fbodyaccjerkmeany|-0.980375137419355
14|Laying|fbodyaccjerkmeany|-0.969342124313725
15|Laying|fbodyaccjerkmeany|-0.970833221666667
16|Laying|fbodyaccjerkmeany|-0.984752927142857
17|Laying|fbodyaccjerkmeany|-0.977212387746479
18|Laying|fbodyaccjerkmeany|-0.985865325230769
19|Laying|fbodyaccjerkmeany|-0.974878270963855
20|Laying|fbodyaccjerkmeany|-0.9772207075
21|Laying|fbodyaccjerkmeany|-0.972039417111111
22|Laying|fbodyaccjerkmeany|-0.954833264305556
23|Laying|fbodyaccjerkmeany|-0.988230264166667
24|Laying|fbodyaccjerkmeany|-0.982140613888889
25|Laying|fbodyaccjerkmeany|-0.946802003561644
26|Laying|fbodyaccjerkmeany|-0.987115080789474
27|Laying|fbodyaccjerkmeany|-0.985257277297297
28|Laying|fbodyaccjerkmeany|-0.978094827375
29|Laying|fbodyaccjerkmeany|-0.989398823913043
30|Laying|fbodyaccjerkmeany|-0.971696279857143
1|Sitting|fbodyaccjerkmeany|-0.981579467021277
2|Sitting|fbodyaccjerkmeany|-0.977139702826087
3|Sitting|fbodyaccjerkmeany|-0.954170151346154
4|Sitting|fbodyaccjerkmeany|-0.9442983908
5|Sitting|fbodyaccjerkmeany|-0.954237489772727
6|Sitting|fbodyaccjerkmeany|-0.947070821272727
7|Sitting|fbodyaccjerkmeany|-0.969423612916667
8|Sitting|fbodyaccjerkmeany|-0.980221104565217
9|Sitting|fbodyaccjerkmeany|-0.9580073906
10|Sitting|fbodyaccjerkmeany|-0.980962856111111
11|Sitting|fbodyaccjerkmeany|-0.967454617735849
12|Sitting|fbodyaccjerkmeany|-0.964236191372549
13|Sitting|fbodyaccjerkmeany|-0.983914101836735
14|Sitting|fbodyaccjerkmeany|-0.968951769814815
15|Sitting|fbodyaccjerkmeany|-0.978159013220339
16|Sitting|fbodyaccjerkmeany|-0.981752167391304
17|Sitting|fbodyaccjerkmeany|-0.9883274196875
18|Sitting|fbodyaccjerkmeany|-0.983642391578947
19|Sitting|fbodyaccjerkmeany|-0.979141571643836
20|Sitting|fbodyaccjerkmeany|-0.971158287575758
21|Sitting|fbodyaccjerkmeany|-0.979180438588235
22|Sitting|fbodyaccjerkmeany|-0.963129472580645
23|Sitting|fbodyaccjerkmeany|-0.978136218235294
24|Sitting|fbodyaccjerkmeany|-0.979228238382353
25|Sitting|fbodyaccjerkmeany|-0.982957002923077
26|Sitting|fbodyaccjerkmeany|-0.985862886410256
27|Sitting|fbodyaccjerkmeany|-0.985238583714286
28|Sitting|fbodyaccjerkmeany|-0.963054247083333
29|Sitting|fbodyaccjerkmeany|-0.983883193
30|Sitting|fbodyaccjerkmeany|-0.980405717258064
1|Standing|fbodyaccjerkmeany|-0.985418704528302
2|Standing|fbodyaccjerkmeany|-0.970851337962963
3|Standing|fbodyaccjerkmeany|-0.943497973606557
4|Standing|fbodyaccjerkmeany|-0.937624242142857
5|Standing|fbodyaccjerkmeany|-0.93137020875
6|Standing|fbodyaccjerkmeany|-0.951405464912281
7|Standing|fbodyaccjerkmeany|-0.967165093018868
8|Standing|fbodyaccjerkmeany|-0.976177675
9|Standing|fbodyaccjerkmeany|-0.962624298888889
10|Standing|fbodyaccjerkmeany|-0.942187760454545
11|Standing|fbodyaccjerkmeany|-0.979287024255319
12|Standing|fbodyaccjerkmeany|-0.95329178
13|Standing|fbodyaccjerkmeany|-0.977752775438597
14|Standing|fbodyaccjerkmeany|-0.967249904833333
15|Standing|fbodyaccjerkmeany|-0.967884709433962
16|Standing|fbodyaccjerkmeany|-0.982425403974359
17|Standing|fbodyaccjerkmeany|-0.986278342435897
18|Standing|fbodyaccjerkmeany|-0.975243689589041
19|Standing|fbodyaccjerkmeany|-0.970011345890411
20|Standing|fbodyaccjerkmeany|-0.935717554109589
21|Standing|fbodyaccjerkmeany|-0.964503015505618
22|Standing|fbodyaccjerkmeany|-0.952141454126984
23|Standing|fbodyaccjerkmeany|-0.975176561617647
24|Standing|fbodyaccjerkmeany|-0.967720592463768
25|Standing|fbodyaccjerkmeany|-0.972554452972973
26|Standing|fbodyaccjerkmeany|-0.976267058648649
27|Standing|fbodyaccjerkmeany|-0.97586868
28|Standing|fbodyaccjerkmeany|-0.93516897835443
29|Standing|fbodyaccjerkmeany|-0.983194980615385
30|Standing|fbodyaccjerkmeany|-0.957434887457627
1|Walking|fbodyaccjerkmeany|-0.0352255241130632
2|Walking|fbodyaccjerkmeany|-0.0787640836610169
3|Walking|fbodyaccjerkmeany|-0.140508590224138
4|Walking|fbodyaccjerkmeany|-0.279553391533333
5|Walking|fbodyaccjerkmeany|-0.181055554206071
6|Walking|fbodyaccjerkmeany|-0.0753742321614035
7|Walking|fbodyaccjerkmeany|-0.123192887383684
8|Walking|fbodyaccjerkmeany|0.0796832872416667
9|Walking|fbodyaccjerkmeany|-0.367706595
10|Walking|fbodyaccjerkmeany|0.0309052018326415
11|Walking|fbodyaccjerkmeany|-0.241801726186441
12|Walking|fbodyaccjerkmeany|-0.1413740705982
13|Walking|fbodyaccjerkmeany|-0.0439195137368421
14|Walking|fbodyaccjerkmeany|-0.376766600508475
15|Walking|fbodyaccjerkmeany|-0.0669378062222222
16|Walking|fbodyaccjerkmeany|-0.454270822156863
17|Walking|fbodyaccjerkmeany|-0.194232721737705
18|Walking|fbodyaccjerkmeany|-0.361908549464286
19|Walking|fbodyaccjerkmeany|0.0107318703980769
20|Walking|fbodyaccjerkmeany|0.157933952294118
21|Walking|fbodyaccjerkmeany|-0.112564739084615
22|Walking|fbodyaccjerkmeany|0.159995613695652
23|Walking|fbodyaccjerkmeany|-0.155488720747458
24|Walking|fbodyaccjerkmeany|-0.352829307068966
25|Walking|fbodyaccjerkmeany|-0.43445519972973
26|Walking|fbodyaccjerkmeany|-0.298531982474576
27|Walking|fbodyaccjerkmeany|-0.194767362438596
28|Walking|fbodyaccjerkmeany|-0.294548344814815
29|Walking|fbodyaccjerkmeany|-0.0880213408433962
30|Walking|fbodyaccjerkmeany|-0.299525343907692
1|Walking Downstairs|fbodyaccjerkmeany|-0.12866715764898
2|Walking Downstairs|fbodyaccjerkmeany|0.0962091607617021
3|Walking Downstairs|fbodyaccjerkmeany|-0.135938542632653
4|Walking Downstairs|fbodyaccjerkmeany|-0.172941628735556
5|Walking Downstairs|fbodyaccjerkmeany|-0.0568032957531915
6|Walking Downstairs|fbodyaccjerkmeany|0.1372024523
7|Walking Downstairs|fbodyaccjerkmeany|-0.316236510319149
8|Walking Downstairs|fbodyaccjerkmeany|0.220639687868421
9|Walking Downstairs|fbodyaccjerkmeany|-0.313643041809524
10|Walking Downstairs|fbodyaccjerkmeany|-0.119504295573684
11|Walking Downstairs|fbodyaccjerkmeany|-0.177479240097826
12|Walking Downstairs|fbodyaccjerkmeany|0.00639406888695652
13|Walking Downstairs|fbodyaccjerkmeany|-0.207812348246809
14|Walking Downstairs|fbodyaccjerkmeany|0.164775056133333
15|Walking Downstairs|fbodyaccjerkmeany|-0.0269769415214286
16|Walking Downstairs|fbodyaccjerkmeany|-0.289957855489362
17|Walking Downstairs|fbodyaccjerkmeany|-0.351268404347826
18|Walking Downstairs|fbodyaccjerkmeany|-0.465982666363636
19|Walking Downstairs|fbodyaccjerkmeany|0.276716853307692
20|Walking Downstairs|fbodyaccjerkmeany|0.20582901724
21|Walking Downstairs|fbodyaccjerkmeany|-0.107306347733333
22|Walking Downstairs|fbodyaccjerkmeany|-0.00309155313333333
23|Walking Downstairs|fbodyaccjerkmeany|-0.0724504562777778
24|Walking Downstairs|fbodyaccjerkmeany|-0.2258243574
25|Walking Downstairs|fbodyaccjerkmeany|-0.415699643793103
26|Walking Downstairs|fbodyaccjerkmeany|-0.165552378156
27|Walking Downstairs|fbodyaccjerkmeany|-0.170975270611364
28|Walking Downstairs|fbodyaccjerkmeany|-0.0127039720456522
29|Walking Downstairs|fbodyaccjerkmeany|-0.0977850659541667
30|Walking Downstairs|fbodyaccjerkmeany|-0.224992780432258
1|Walking Upstairs|fbodyaccjerkmeany|-0.41344458754717
2|Walking Upstairs|fbodyaccjerkmeany|-0.1878421317125
3|Walking Upstairs|fbodyaccjerkmeany|-0.283772547471017
4|Walking Upstairs|fbodyaccjerkmeany|-0.297805187243462
5|Walking Upstairs|fbodyaccjerkmeany|-0.19681792087234
6|Walking Upstairs|fbodyaccjerkmeany|-0.122991594331373
7|Walking Upstairs|fbodyaccjerkmeany|-0.53707567
8|Walking Upstairs|fbodyaccjerkmeany|-0.0257952590634146
9|Walking Upstairs|fbodyaccjerkmeany|-0.608498592040816
10|Walking Upstairs|fbodyaccjerkmeany|-0.206872839212766
11|Walking Upstairs|fbodyaccjerkmeany|-0.455317917037037
12|Walking Upstairs|fbodyaccjerkmeany|-0.333077590961538
13|Walking Upstairs|fbodyaccjerkmeany|-0.368996179072727
14|Walking Upstairs|fbodyaccjerkmeany|-0.347606639592593
15|Walking Upstairs|fbodyaccjerkmeany|-0.338102216666667
16|Walking Upstairs|fbodyaccjerkmeany|-0.468605205294118
17|Walking Upstairs|fbodyaccjerkmeany|-0.37705192875
18|Walking Upstairs|fbodyaccjerkmeany|-0.579650286034483
19|Walking Upstairs|fbodyaccjerkmeany|-0.073928372175
20|Walking Upstairs|fbodyaccjerkmeany|-0.312161098966667
21|Walking Upstairs|fbodyaccjerkmeany|-0.205067301297872
22|Walking Upstairs|fbodyaccjerkmeany|-0.0751829281833333
23|Walking Upstairs|fbodyaccjerkmeany|-0.326236287627451
24|Walking Upstairs|fbodyaccjerkmeany|-0.527604243559322
25|Walking Upstairs|fbodyaccjerkmeany|-0.640849424923077
26|Walking Upstairs|fbodyaccjerkmeany|-0.419344696
27|Walking Upstairs|fbodyaccjerkmeany|-0.44246561254902
28|Walking Upstairs|fbodyaccjerkmeany|-0.358009373333333
29|Walking Upstairs|fbodyaccjerkmeany|-0.408886605510204
30|Walking Upstairs|fbodyaccjerkmeany|-0.592919440769231
1|Laying|fbodyaccjerkmeanz|-0.9480609042
2|Laying|fbodyaccjerkmeanz|-0.986197134583333
3|Laying|fbodyaccjerkmeanz|-0.979122344354839
4|Laying|fbodyaccjerkmeanz|-0.975383329444444
5|Laying|fbodyaccjerkmeanz|-0.983250309423077
6|Laying|fbodyaccjerkmeanz|-0.954425844736842
7|Laying|fbodyaccjerkmeanz|-0.969524977692308
8|Laying|fbodyaccjerkmeanz|-0.962111136666667
9|Laying|fbodyaccjerkmeanz|-0.955909215
10|Laying|fbodyaccjerkmeanz|-0.972592212931034
11|Laying|fbodyaccjerkmeanz|-0.979564844210526
12|Laying|fbodyaccjerkmeanz|-0.967149695166667
13|Laying|fbodyaccjerkmeanz|-0.980994601935484
14|Laying|fbodyaccjerkmeanz|-0.968593195686275
15|Laying|fbodyaccjerkmeanz|-0.97477568375
16|Laying|fbodyaccjerkmeanz|-0.985544945285714
17|Laying|fbodyaccjerkmeanz|-0.98038005915493
18|Laying|fbodyaccjerkmeanz|-0.989116865846154
19|Laying|fbodyaccjerkmeanz|-0.986506488795181
20|Laying|fbodyaccjerkmeanz|-0.982876212058823
21|Laying|fbodyaccjerkmeanz|-0.981630805333333
22|Laying|fbodyaccjerkmeanz|-0.970918941666667
23|Laying|fbodyaccjerkmeanz|-0.982415511805556
24|Laying|fbodyaccjerkmeanz|-0.981549689583333
25|Laying|fbodyaccjerkmeanz|-0.962632674520548
26|Laying|fbodyaccjerkmeanz|-0.987308252236842
27|Laying|fbodyaccjerkmeanz|-0.988033129054054
28|Laying|fbodyaccjerkmeanz|-0.970251565375
29|Laying|fbodyaccjerkmeanz|-0.992018447826087
30|Laying|fbodyaccjerkmeanz|-0.975632420428571
1|Sitting|fbodyaccjerkmeanz|-0.986053092340425
2|Sitting|fbodyaccjerkmeanz|-0.985129050217391
3|Sitting|fbodyaccjerkmeanz|-0.970845669423077
4|Sitting|fbodyaccjerkmeanz|-0.9751549056
5|Sitting|fbodyaccjerkmeanz|-0.969501330681818
6|Sitting|fbodyaccjerkmeanz|-0.954199785636364
7|Sitting|fbodyaccjerkmeanz|-0.968503504791667
8|Sitting|fbodyaccjerkmeanz|-0.982995311086956
9|Sitting|fbodyaccjerkmeanz|-0.9575269752
10|Sitting|fbodyaccjerkmeanz|-0.986056767777778
11|Sitting|fbodyaccjerkmeanz|-0.981124861320755
12|Sitting|fbodyaccjerkmeanz|-0.975551564117647
13|Sitting|fbodyaccjerkmeanz|-0.985261204693878
14|Sitting|fbodyaccjerkmeanz|-0.97275196962963
15|Sitting|fbodyaccjerkmeanz|-0.984908418474576
16|Sitting|fbodyaccjerkmeanz|-0.981178036811594
17|Sitting|fbodyaccjerkmeanz|-0.9888280653125
18|Sitting|fbodyaccjerkmeanz|-0.988689671578947
19|Sitting|fbodyaccjerkmeanz|-0.98398048
20|Sitting|fbodyaccjerkmeanz|-0.973211461363636
21|Sitting|fbodyaccjerkmeanz|-0.983434322941176
22|Sitting|fbodyaccjerkmeanz|-0.975330718709677
23|Sitting|fbodyaccjerkmeanz|-0.972656226029412
24|Sitting|fbodyaccjerkmeanz|-0.981971300147059
25|Sitting|fbodyaccjerkmeanz|-0.986326396461538
26|Sitting|fbodyaccjerkmeanz|-0.987989982948718
27|Sitting|fbodyaccjerkmeanz|-0.987087721142857
28|Sitting|fbodyaccjerkmeanz|-0.972939551944444
29|Sitting|fbodyaccjerkmeanz|-0.988470241
30|Sitting|fbodyaccjerkmeanz|-0.985978315322581
1|Standing|fbodyaccjerkmeanz|-0.990752166037736
2|Standing|fbodyaccjerkmeanz|-0.979775152037037
3|Standing|fbodyaccjerkmeanz|-0.969174903442623
4|Standing|fbodyaccjerkmeanz|-0.968648411607143
5|Standing|fbodyaccjerkmeanz|-0.958438726607143
6|Standing|fbodyaccjerkmeanz|-0.963743518070175
7|Standing|fbodyaccjerkmeanz|-0.968229643018868
8|Standing|fbodyaccjerkmeanz|-0.979477193333333
9|Standing|fbodyaccjerkmeanz|-0.967129200444444
10|Standing|fbodyaccjerkmeanz|-0.972241512272727
11|Standing|fbodyaccjerkmeanz|-0.988460788085106
12|Standing|fbodyaccjerkmeanz|-0.971122527868852
13|Standing|fbodyaccjerkmeanz|-0.98460855877193
14|Standing|fbodyaccjerkmeanz|-0.966718434333333
15|Standing|fbodyaccjerkmeanz|-0.982632302830189
16|Standing|fbodyaccjerkmeanz|-0.986091891538462
17|Standing|fbodyaccjerkmeanz|-0.989563633076923
18|Standing|fbodyaccjerkmeanz|-0.986265653561644
19|Standing|fbodyaccjerkmeanz|-0.983463295479452
20|Standing|fbodyaccjerkmeanz|-0.952741107945206
21|Standing|fbodyaccjerkmeanz|-0.974780645393258
22|Standing|fbodyaccjerkmeanz|-0.977567430952381
23|Standing|fbodyaccjerkmeanz|-0.969610229705882
24|Standing|fbodyaccjerkmeanz|-0.974170468405797
25|Standing|fbodyaccjerkmeanz|-0.984832251216216
26|Standing|fbodyaccjerkmeanz|-0.984563921216216
27|Standing|fbodyaccjerkmeanz|-0.9851113755
28|Standing|fbodyaccjerkmeanz|-0.964751238734177
29|Standing|fbodyaccjerkmeanz|-0.988541579384615
30|Standing|fbodyaccjerkmeanz|-0.962892627966102
1|Walking|fbodyaccjerkmeanz|-0.468999224631579
2|Walking|fbodyaccjerkmeanz|-0.554956709661017
3|Walking|fbodyaccjerkmeanz|-0.514137255344828
4|Walking|fbodyaccjerkmeanz|-0.728991595666667
5|Walking|fbodyaccjerkmeanz|-0.590496615535714
6|Walking|fbodyaccjerkmeanz|-0.541438616140351
7|Walking|fbodyaccjerkmeanz|-0.106490372892632
8|Walking|fbodyaccjerkmeanz|-0.361563262083333
9|Walking|fbodyaccjerkmeanz|-0.399541245192308
10|Walking|fbodyaccjerkmeanz|-0.464020508867925
11|Walking|fbodyaccjerkmeanz|-0.69259387220339
12|Walking|fbodyaccjerkmeanz|-0.4913861728
13|Walking|fbodyaccjerkmeanz|-0.342263716894737
14|Walking|fbodyaccjerkmeanz|-0.415899179152542
15|Walking|fbodyaccjerkmeanz|-0.648905254074074
16|Walking|fbodyaccjerkmeanz|-0.422332394117647
17|Walking|fbodyaccjerkmeanz|-0.523427055737705
18|Walking|fbodyaccjerkmeanz|-0.601147246785714
19|Walking|fbodyaccjerkmeanz|-0.129367902596154
20|Walking|fbodyaccjerkmeanz|-0.34599447627451
21|Walking|fbodyaccjerkmeanz|-0.405700157884615
22|Walking|fbodyaccjerkmeanz|-0.281973435652174
23|Walking|fbodyaccjerkmeanz|-0.0572021324745763
24|Walking|fbodyaccjerkmeanz|-0.469920224310345
25|Walking|fbodyaccjerkmeanz|-0.659286392837838
26|Walking|fbodyaccjerkmeanz|-0.398673189830508
27|Walking|fbodyaccjerkmeanz|-0.382617091578947
28|Walking|fbodyaccjerkmeanz|-0.498754491111111
29|Walking|fbodyaccjerkmeanz|-0.394877826981132
30|Walking|fbodyaccjerkmeanz|-0.467030710153846
1|Walking Downstairs|fbodyaccjerkmeanz|-0.288334735714286
2|Walking Downstairs|fbodyaccjerkmeanz|-0.271498721106383
3|Walking Downstairs|fbodyaccjerkmeanz|-0.529059450612245
4|Walking Downstairs|fbodyaccjerkmeanz|-0.583917371333333
5|Walking Downstairs|fbodyaccjerkmeanz|-0.491979946170213
6|Walking Downstairs|fbodyaccjerkmeanz|-0.283086205125
7|Walking Downstairs|fbodyaccjerkmeanz|-0.296494902765957
8|Walking Downstairs|fbodyaccjerkmeanz|0.0586096890447368
9|Walking Downstairs|fbodyaccjerkmeanz|-0.293677789595238
10|Walking Downstairs|fbodyaccjerkmeanz|-0.240679035428947
11|Walking Downstairs|fbodyaccjerkmeanz|-0.530225529130435
12|Walking Downstairs|fbodyaccjerkmeanz|-0.451614324565217
13|Walking Downstairs|fbodyaccjerkmeanz|-0.276138039897872
14|Walking Downstairs|fbodyaccjerkmeanz|-0.0248789805888889
15|Walking Downstairs|fbodyaccjerkmeanz|-0.345376541261905
16|Walking Downstairs|fbodyaccjerkmeanz|-0.241974080021277
17|Walking Downstairs|fbodyaccjerkmeanz|-0.498668458043478
18|Walking Downstairs|fbodyaccjerkmeanz|-0.622135895090909
19|Walking Downstairs|fbodyaccjerkmeanz|0.0595905768717949
20|Walking Downstairs|fbodyaccjerkmeanz|-0.356220245355556
21|Walking Downstairs|fbodyaccjerkmeanz|-0.196838264546667
22|Walking Downstairs|fbodyaccjerkmeanz|-0.419534253611111
23|Walking Downstairs|fbodyaccjerkmeanz|0.157775692377778
24|Walking Downstairs|fbodyaccjerkmeanz|-0.250000183381818
25|Walking Downstairs|fbodyaccjerkmeanz|-0.686843959310345
26|Walking Downstairs|fbodyaccjerkmeanz|-0.3601146078
27|Walking Downstairs|fbodyaccjerkmeanz|-0.343626396295455
28|Walking Downstairs|fbodyaccjerkmeanz|-0.365287434717391
29|Walking Downstairs|fbodyaccjerkmeanz|-0.411173451875
30|Walking Downstairs|fbodyaccjerkmeanz|-0.399688694032258
1|Walking Upstairs|fbodyaccjerkmeanz|-0.685474353962264
2|Walking Upstairs|fbodyaccjerkmeanz|-0.522728063333333
3|Walking Upstairs|fbodyaccjerkmeanz|-0.677314534067797
4|Walking Upstairs|fbodyaccjerkmeanz|-0.690106934230769
5|Walking Upstairs|fbodyaccjerkmeanz|-0.606717464680851
6|Walking Upstairs|fbodyaccjerkmeanz|-0.549314615882353
7|Walking Upstairs|fbodyaccjerkmeanz|-0.581764526862745
8|Walking Upstairs|fbodyaccjerkmeanz|-0.386655803658537
9|Walking Upstairs|fbodyaccjerkmeanz|-0.615125710612245
10|Walking Upstairs|fbodyaccjerkmeanz|-0.553230667234043
11|Walking Upstairs|fbodyaccjerkmeanz|-0.765387905555556
12|Walking Upstairs|fbodyaccjerkmeanz|-0.687929868653846
13|Walking Upstairs|fbodyaccjerkmeanz|-0.631496434363636
14|Walking Upstairs|fbodyaccjerkmeanz|-0.264008468333333
15|Walking Upstairs|fbodyaccjerkmeanz|-0.714554172708333
16|Walking Upstairs|fbodyaccjerkmeanz|-0.565220840588235
17|Walking Upstairs|fbodyaccjerkmeanz|-0.633017707916667
18|Walking Upstairs|fbodyaccjerkmeanz|-0.736149274137931
19|Walking Upstairs|fbodyaccjerkmeanz|-0.3806571232
20|Walking Upstairs|fbodyaccjerkmeanz|-0.492755895098039
21|Walking Upstairs|fbodyaccjerkmeanz|-0.519815170851064
22|Walking Upstairs|fbodyaccjerkmeanz|-0.414448875714286
23|Walking Upstairs|fbodyaccjerkmeanz|-0.346605238039216
24|Walking Upstairs|fbodyaccjerkmeanz|-0.48339098779661
25|Walking Upstairs|fbodyaccjerkmeanz|-0.793266971230769
26|Walking Upstairs|fbodyaccjerkmeanz|-0.639741264909091
27|Walking Upstairs|fbodyaccjerkmeanz|-0.608544241568627
28|Walking Upstairs|fbodyaccjerkmeanz|-0.587813565294118
29|Walking Upstairs|fbodyaccjerkmeanz|-0.646198587755102
30|Walking Upstairs|fbodyaccjerkmeanz|-0.737803881230769
1|Laying|fbodygyromeanx|-0.850249174586
2|Laying|fbodygyromeanx|-0.9864311425
3|Laying|fbodygyromeanx|-0.970167262903226
4|Laying|fbodygyromeanx|-0.967203736481482
5|Laying|fbodygyromeanx|-0.975797491730769
6|Laying|fbodygyromeanx|-0.935439769649123
7|Laying|fbodygyromeanx|-0.953684547692308
8|Laying|fbodygyromeanx|-0.957903886111111
9|Laying|fbodygyromeanx|-0.930297921
10|Laying|fbodygyromeanx|-0.953793912068965
11|Laying|fbodygyromeanx|-0.97618747122807
12|Laying|fbodygyromeanx|-0.9566538865
13|Laying|fbodygyromeanx|-0.96946349
14|Laying|fbodygyromeanx|-0.949959040588235
15|Laying|fbodygyromeanx|-0.955413596111111
16|Laying|fbodygyromeanx|-0.975892407428571
17|Laying|fbodygyromeanx|-0.971949211126761
18|Laying|fbodygyromeanx|-0.992436927692308
19|Laying|fbodygyromeanx|-0.974196217590361
20|Laying|fbodygyromeanx|-0.982619403529412
21|Laying|fbodygyromeanx|-0.973410473
22|Laying|fbodygyromeanx|-0.95336692
23|Laying|fbodygyromeanx|-0.979676078055556
24|Laying|fbodygyromeanx|-0.976570564027778
25|Laying|fbodygyromeanx|-0.890517539315068
26|Laying|fbodygyromeanx|-0.988386324868421
27|Laying|fbodygyromeanx|-0.987028539054054
28|Laying|fbodygyromeanx|-0.946804234625
29|Laying|fbodygyromeanx|-0.99312260884058
30|Laying|fbodygyromeanx|-0.971789052714286
1|Sitting|fbodygyromeanx|-0.976161464042553
2|Sitting|fbodygyromeanx|-0.982621389565217
3|Sitting|fbodygyromeanx|-0.957550637692308
4|Sitting|fbodygyromeanx|-0.9605896358
5|Sitting|fbodygyromeanx|-0.957117251818182
6|Sitting|fbodygyromeanx|-0.939671400545455
7|Sitting|fbodygyromeanx|-0.9436317575
8|Sitting|fbodygyromeanx|-0.982200309782609
9|Sitting|fbodygyromeanx|-0.950315237
10|Sitting|fbodygyromeanx|-0.986477363333333
11|Sitting|fbodygyromeanx|-0.985106875471698
12|Sitting|fbodygyromeanx|-0.968528985294118
13|Sitting|fbodygyromeanx|-0.983218202857143
14|Sitting|fbodygyromeanx|-0.978577117592593
15|Sitting|fbodygyromeanx|-0.986152580338983
16|Sitting|fbodygyromeanx|-0.978632856956522
17|Sitting|fbodygyromeanx|-0.98841106765625
18|Sitting|fbodygyromeanx|-0.989961500350877
19|Sitting|fbodygyromeanx|-0.981743664931507
20|Sitting|fbodygyromeanx|-0.969913284393939
21|Sitting|fbodygyromeanx|-0.984893559764706
22|Sitting|fbodygyromeanx|-0.977266731129032
23|Sitting|fbodygyromeanx|-0.977149986617647
24|Sitting|fbodygyromeanx|-0.985676523823529
25|Sitting|fbodygyromeanx|-0.988002552461538
26|Sitting|fbodygyromeanx|-0.990144882307692
27|Sitting|fbodygyromeanx|-0.987207904714286
28|Sitting|fbodygyromeanx|-0.973724326388889
29|Sitting|fbodygyromeanx|-0.988393569
30|Sitting|fbodygyromeanx|-0.987034626451613
1|Standing|fbodygyromeanx|-0.986386786037736
2|Standing|fbodygyromeanx|-0.967037112037037
3|Standing|fbodygyromeanx|-0.901282267540984
